,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
285,38094,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Tanzania,Country Office,International Country Office,Africa,Actual,7.0,7.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Tanzania,7.0,non_regional,Country Office,"Tanzania, United Republic of",7.0,0,United Republic of Tanzania,2022-01-01 00:00:00,,"Tanzania, United Republic of"
286,38095,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Thailand,Country Office,International Country Office,Asia/Pacific,Actual,3200.0,3200.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Thailand,3200.0,non_regional,Country Office,Thailand,3200.0,0,Thailand,2022-01-01 00:00:00,,Thailand
287,38096,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Turkey,National Office,National Office,Europe,Actual,17977.0,17977.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Turkey,17977.0,non_regional,National Office / Partners,Turkey,17977.0,0,Turkey,2022-01-01 00:00:00,,Turkey
288,38097,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Uganda,Country Office,International Country Office,Africa,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Uganda,0.0,non_regional,Country Office,Uganda,0.0,0,Uganda,2022-01-01 00:00:00,,Uganda
289,38098,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-UK,National Office,National Office,Europe,Actual,644545.0,644545.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-UK,644545.0,non_regional,National Office / Partners,United Kingdom,644545.0,0,United Kingdom,2022-01-01 00:00:00,,United Kingdom
290,38099,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-US,National Office,National Office,North America,Actual,2598781.0,2604787.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",1,National Office / Partners,Supporters & Partners (EUR) by WWF Office,North America,0,WWF-US,2604787.0,non_regional,National Office / Partners,United States of America,2598781.0,0,United States,2022-01-01 00:00:00,,United States of America
291,38100,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Vietnam,Country Office,International Country Office,Asia/Pacific,Actual,15.0,15.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Vietnam,15.0,non_regional,Country Office,Vietnam,15.0,0,Viet Nam,2022-01-01 00:00:00,,Vietnam
292,38101,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Zambia,Country Office,International Country Office,Africa,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Zambia,0.0,non_regional,Country Office,Zambia,0.0,0,Zambia,2022-01-01 00:00:00,,Zambia
293,38102,NPO FY2025,2022,1354.0,DDD400,Total Supporters and partners,Number,WWF-Zimbabwe,Country Office,International Country Office,Africa,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Zimbabwe,1.0,non_regional,Country Office,Zimbabwe,1.0,0,Zimbabwe,2022-01-01 00:00:00,,Zimbabwe
294,50368,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,Associação Natureza Portugal (ANP),Partners,National Office,Europe,Actual,113.0,113.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,Associação Natureza Portugal (ANP),113.0,non_regional,National Office / Partners / Partners,Portugal,113.0,0,Portugal,2021-01-01 00:00:00,,Portugal
295,50369,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,Emirates Nature (UAE),Partners,National Office,Europe,Actual,61.0,61.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,Emirates Nature (UAE),61.0,non_regional,National Office / Partners / Partners,United Arab Emirates,61.0,0,United Arab Emirates,2021-01-01 00:00:00,,United Arab Emirates
296,50373,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Australia,National Office,National Office,Asia/Pacific,Actual,938145.0,938145.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Australia,938145.0,non_regional,National Office / Partners / Partners,Australia,938145.0,0,Australia,2021-01-01 00:00:00,,Australia
297,50374,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Austria,National Office,National Office,Europe,Actual,195333.0,195333.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Austria,195333.0,non_regional,National Office / Partners / Partners,Austria,195333.0,0,Austria,2021-01-01 00:00:00,,Austria
298,50375,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Belgium,National Office,National Office,Europe,Actual,208565.0,208565.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Belgium,208565.0,non_regional,National Office / Partners / Partners,Belgium,208565.0,0,Belgium,2021-01-01 00:00:00,,Belgium
299,50376,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Bhutan,Country Office,US Country Office,Asia/Pacific,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Bhutan,1.0,non_regional,Country Office,Bhutan,1.0,0,Bhutan,2021-01-01 00:00:00,,Bhutan
300,50377,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Bolivia,Country Office,US Country Office,Latin America/Caribbean,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Bolivia,0.0,non_regional,Country Office,Bolivia,0.0,0,Bolivia,2021-01-01 00:00:00,,Bolivia
301,50378,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Brazil,National Office,National Office,Latin America/Caribbean,Actual,123362.0,123362.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Brazil,123362.0,non_regional,National Office / Partners / Partners,Brazil,123362.0,0,Brazil,2021-01-01 00:00:00,,Brazil
302,50379,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Cambodia,Country Office,International Country Office,Asia/Pacific,Actual,40.0,40.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Cambodia,40.0,non_regional,Country Office,Cambodia,40.0,0,Cambodia,2021-01-01 00:00:00,,Cambodia
303,50380,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Cameroon,Country Office,International Country Office,Africa,Actual,5.0,5.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Cameroon,5.0,non_regional,Country Office,Cameroon,5.0,0,Cameroon,2021-01-01 00:00:00,,Cameroon
304,50381,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Canada,National Office,National Office,North America,Actual,197535.0,197535.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,North America,0,WWF-Canada,197535.0,non_regional,National Office / Partners / Partners,Canada,197535.0,0,Canada,2021-01-01 00:00:00,,Canada
305,50383,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Central African Rep.,Country Office,International Country Office,Africa,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Central African Rep.,0.0,non_regional,Country Office,Central African Republic,0.0,0,Central African Republic,2021-01-01 00:00:00,,Central African Republic
306,50385,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Chile,Country Office,US Country Office,Latin America/Caribbean,Actual,5028.0,5028.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Chile,5028.0,non_regional,Country Office,Chile,5028.0,0,Chile,2021-01-01 00:00:00,,Chile
307,50386,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-China,National Office,International Country Office,Asia/Pacific,Actual,59.0,59.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-China,59.0,non_regional,National Office / Partners,China,59.0,0,China,2021-01-01 00:00:00,,China
308,50387,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Colombia,National Office,National Office,Latin America/Caribbean,Actual,3223.0,3223.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Colombia,3223.0,non_regional,National Office / Partners,Colombia,3223.0,0,Colombia,2021-01-01 00:00:00,,Colombia
309,50388,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Dem. Rep. of Congo,Country Office,International Country Office,Africa,Actual,62.0,62.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Dem. Rep. of Congo,62.0,non_regional,Country Office,Democratic Republic of the Congo,62.0,0,Democratic Republic of the Congo,2021-01-01 00:00:00,,Democratic Republic of the Congo
310,50389,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Denmark,National Office,National Office,Europe,Actual,26059.0,26059.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Denmark,26059.0,non_regional,National Office / Partners,Denmark,26059.0,0,Denmark,2021-01-01 00:00:00,,Denmark
311,50390,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Ecuador,Country Office,US Country Office,Latin America/Caribbean,Actual,5.0,5.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Ecuador,5.0,non_regional,Country Office,Ecuador,5.0,0,Ecuador,2021-01-01 00:00:00,,Ecuador
312,50392,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Finland,National Office,National Office,Europe,Actual,286344.0,286344.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Finland,286344.0,non_regional,National Office / Partners,Finland,286344.0,0,Finland,2021-01-01 00:00:00,,Finland
313,50393,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-France,National Office,National Office,Europe,Actual,156269.0,156269.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-France,156269.0,non_regional,National Office / Partners,France,156269.0,0,France,2021-01-01 00:00:00,,France
314,50394,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Gabon,Country Office,International Country Office,Africa,Actual,11.0,11.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Gabon,11.0,non_regional,Country Office,Gabon,11.0,0,Gabon,2021-01-01 00:00:00,,Gabon
315,50395,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Germany,National Office,National Office,Europe,Actual,4046983.0,4046983.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Germany,4046983.0,non_regional,National Office / Partners,Germany,4046983.0,0,Germany,2021-01-01 00:00:00,,Germany
316,50397,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Greece,National Office,National Office,Europe,Actual,110595.0,110595.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Greece,110595.0,non_regional,National Office / Partners,Greece,110595.0,0,Greece,2021-01-01 00:00:00,,Greece
317,50400,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Hong-Kong,National Office,National Office,Asia/Pacific,Actual,243819.0,243819.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Hong-Kong,243819.0,non_regional,National Office / Partners,"Hong Kong, Special Administrative Region of China",243819.0,0,Hong Kong,2021-01-01 00:00:00,,"Hong Kong, Special Administrative Region of China"
318,50401,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-India,National Office,National Office,Asia/Pacific,Actual,159559.0,159559.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-India,159559.0,non_regional,National Office / Partners,India,159559.0,0,India,2021-01-01 00:00:00,,India
319,50402,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Indonesia,National Office,National Office,Asia/Pacific,Actual,21647.0,21647.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Indonesia,21647.0,non_regional,National Office / Partners,Indonesia,21647.0,0,Indonesia,2021-01-01 00:00:00,,Indonesia
320,50403,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Italy,National Office,National Office,Europe,Actual,163255.0,163255.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Italy,163255.0,non_regional,National Office / Partners,Italy,163255.0,0,Italy,2021-01-01 00:00:00,,Italy
321,50404,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Japan,National Office,National Office,Asia/Pacific,Actual,66868.0,66868.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Japan,66868.0,non_regional,National Office / Partners,Japan,66868.0,0,Japan,2021-01-01 00:00:00,,Japan
322,50405,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Kenya,National Office,National Office,Africa,Actual,213.0,213.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Kenya,213.0,non_regional,National Office / Partners,Kenya,213.0,0,Kenya,2021-01-01 00:00:00,,Kenya
323,50406,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Korea,National Office,National Office,Asia/Pacific,Actual,316231.0,316231.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Korea,316231.0,non_regional,National Office / Partners,South Korea,316231.0,0,"Korea, Republic of",2021-01-01 00:00:00,,South Korea
324,50407,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Laos,Country Office,International Country Office,Asia/Pacific,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Laos,1.0,non_regional,Country Office,Laos,1.0,0,Lao People's Democratic Republic,2021-01-01 00:00:00,,Laos
325,50408,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Madagascar,Country Office,International Country Office,Africa,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Madagascar,0.0,non_regional,Country Office,Madagascar,0.0,0,Madagascar,2021-01-01 00:00:00,,Madagascar
326,50409,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Malaysia,National Office,National Office,Asia/Pacific,Actual,211900.0,211900.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Malaysia,211900.0,non_regional,National Office / Partners,Malaysia,211900.0,0,Malaysia,2021-01-01 00:00:00,,Malaysia
327,50411,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Mexico,Country Office,US Country Office,Latin America/Caribbean,Actual,729.0,729.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Mexico,729.0,non_regional,Country Office,Mexico,729.0,0,Mexico,2021-01-01 00:00:00,,Mexico
328,50412,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Mongolia,Country Office,International Country Office,Asia/Pacific,Actual,3.0,3.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Mongolia,3.0,non_regional,Country Office,Mongolia,3.0,0,Mongolia,2021-01-01 00:00:00,,Mongolia
329,50413,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Mozambique,Country Office,International Country Office,Africa,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Mozambique,0.0,non_regional,Country Office,Mozambique,0.0,0,Mozambique,2021-01-01 00:00:00,,Mozambique
330,50414,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Myanmar,Country Office,International Country Office,Asia/Pacific,Actual,48.0,48.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Myanmar,48.0,non_regional,Country Office,Myanmar,48.0,0,Burma,2021-01-01 00:00:00,,Myanmar
331,50415,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Namibia,Country Office,US Country Office,Africa,Actual,19.0,19.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Namibia,19.0,non_regional,Country Office,Namibia,19.0,0,Namibia,2021-01-01 00:00:00,,Namibia
